,sport,school,coach
4290,baseball,Georgetown,Jason West
4291,baseball,Bishop England,David McCabe
4292,baseball,Liberty,Scott Kerwin
4293,baseball,Fairfield Central,Scotty Dean
4294,baseball,Indian Land,joey robinson
4295,baseball,Dillon,Gregg Dozier
4296,baseball,Ridgeland/Hardeeville,james mcneal
4297,baseball,Marion,Brian Powell
4298,baseball,Academic Magnet,Andrew Rusciolelli
4299,baseball,Southside,Keith Bishop
4300,baseball,Newberry,Lindsey Stribble
4301,baseball,Emerald,Stanley Moss
4302,baseball,Chester,Chuck Tauchman
4303,baseball,Wade Hampton,Christina Rutledge
4304,baseball,Clinton,Sean McCarthy
4305,baseball,Carolina Academy,Matthew Schuette
4306,baseball,Crescent,Andrew Watson
4307,baseball,Keenan,hernando harris
4308,baseball,Lake Marion,Thomas Snell
4309,baseball,May River,Wesley Starkes
4310,baseball,Pendleton,Kevin Durham
4311,baseball,Aiken,Will Howard
4312,baseball,Belton-Honea Path,Steve Williams
4313,baseball,Hartsville,Tony Gainey
4314,baseball,Daniel,Randy Christmas
4315,baseball,Lower Richland,Michael Keels
4316,baseball,Brookland-Cayce,Rusty Charpia
4317,baseball,Midland Valley,Brad Richardson
4318,baseball,York,Tripper Crisson
4319,baseball,Beaufort,Keith Riley
4320,baseball,Flora,Andrew Hallett
4321,baseball,Greenville,Joey Golinski
4322,baseball,Richland Northeast,Lucas Hummers
4323,baseball,Bluffton,Bryant Kitty
4324,baseball,Dreher,Pete Guyton
4325,baseball,North Myrtle Beach,Brian Alderson
4326,baseball,Berea,Johnny Garrett
4327,baseball,Darlington,Joe Kolodziej
4328,baseball,South Aiken,Michael Baker
4329,baseball,Ridge View,Julio Iglesias
4330,baseball,North Augusta,Kevin Lynn
4331,baseball,Lakewood,Bill DeLavan
4332,baseball,Pickens,Matt Smith
4333,baseball,Greer,Matt Landreth
4334,baseball,Travelers Rest,Brian McKitrick
4335,baseball,Marlboro County,Phillip Blue
4336,baseball,Myrtle Beach,Tim Christy
4337,baseball,Westwood,Mike McDermott
4338,baseball,Crestwood,Mike Kremer
4339,baseball,Colleton County,jermale paige
4340,baseball,Palmetto,Matt Fraizer
4341,baseball,Wando,Jeff Blankenship
4342,baseball,Chapin,Scott McLeod
4343,baseball,Mauldin,Jim Maciejewski
4344,baseball,Spartanburg,Wes Brown
4345,baseball,Blythewood,Banks Faulkner
4346,baseball,Carolina Forest,Joey Worley
4347,baseball,West Ashley,Tyson Azevedo
4348,baseball,Fort Dorchester,jack radcliffe
4349,baseball,Ashley Ridge,Joe McCabe
4350,baseball,Clover,Hank Wofford
4351,baseball,Rock Hill,Dell Corley
4352,baseball,St. James,robbie centracchio
4353,baseball,South Florence,Kenny Gray
4354,baseball,Sumter,Brooks Shumake
4355,baseball,Fort Mill,Travis Collier
4356,baseball,Riverside,Michael Pettit
4357,baseball,Wade Hampton,Matthew Large
4358,baseball,Conway,Anthony Carroll
4359,baseball,Northwestern,Mitch Walters
4360,baseball,Dorman,Ben Waddle
4361,baseball,Stall,Evelyn Benton
4362,baseball,Cane Bay,Shane Todd
4363,baseball,Byrnes,Michael Maus
4364,baseball,Irmo,Bruce White
4365,baseball,Gaffney,Jeff Osment
4366,baseball,Laurens,tori patterson
4367,baseball,T.L. Hanna,Daniel Crenshaw
4368,baseball,Greenwood,Matt Baker
4369,baseball,Easley,Roger Finley
4370,baseball,Socastee,Curtis Hudson
4371,baseball,Spartanburg Christian Academy,Jared Locke
4372,baseball,Thomas Heyward Academy,Leon Etheridge
4373,baseball,Bethesda Academy,Craig Sherman
4374,baseball,Carolina Academy,Wade Jordan
4375,baseball,Colleton Prep Academy,Cody Mincey
4376,baseball,Dillon Christian,Matt Darmon
4377,baseball,Dorchester Academy,Josh Mitchum
4378,baseball,Pee Dee Academy,Brian Davis
4379,baseball,Aberdeen Central,Bryan Locke
4380,baseball,Brandon Valley,Dennis Simon
4381,baseball,Brookings,Ryan Bauer
4382,baseball,Harrisburg,Greg Ford
4383,baseball,Mitchell,Luke Norden
4384,baseball,Watertown,Matt Paulson
4385,baseball,Bennett County,Bert Ready
4386,baseball,Beresford/Centerville,Al Hoines
4387,baseball,Bon Homme,Chase Kortan
4388,baseball,Canton,Christopher Wininger
4389,baseball,Dakota Valley,Rob Augustine
4390,baseball,Garretson,Brett Williamson
4391,baseball,Hot Springs,Bud Jennings
4392,baseball,Lead-Deadwood,Andy Shaw
4393,baseball,Lennox,Rob Sweeter
4394,baseball,More,Jeff Pekny
4395,baseball,Oldham-Ramona/Rutland,Logan DeRungs
4396,baseball,Parkston,Barry Berhand
4397,baseball,Sioux Falls Christian,Ryan Stobb
4398,baseball,Tea,Mark Rockafellow
4399,baseball,Vermillion,Jason Gault
4400,baseball,Brandon Valley,Dennis Simon
4401,baseball,Brookings,Ryan Bauer
4402,baseball,Douglas,Josh Wright
4403,baseball,Harrisburg,Greg Ford
4404,baseball,Lincoln,Alex Sommers
4405,baseball,Mitchell,Luke Norden
4406,baseball,O'Gorman,Jack VanLeur
4407,baseball,Rapid City Central,Mike McCulley
4408,baseball,Roosevelt,Joel Sage
4409,baseball,Stevens,Dace Fisher
4410,baseball,Washington,Chris Janisch
4411,baseball,Watertown,Matt Paulson
4412,baseball,Beresford/Centerville,Al Hoines
4413,baseball,Bon Homme,Chase Kortan
4414,baseball,Canton,Christopher Wininger
4415,baseball,Dakota Valley,Rob Augustine
4416,baseball,Lennox,Rob Sweeter
4417,baseball,Madison,Jon Forster
4418,baseball,Parkston,Barry Berhand
4419,baseball,Sioux Falls Christian,Ryan Stobb
4420,baseball,Tea,Mark Rockafellow
4421,baseball,Vermillion,Jason Gault
4422,baseball,Wagner,Larry Corey
4423,baseball,Sullivan North,Steve Dixon
4424,baseball,East Robertson,Derek Wix
4425,baseball,Jellico,Mike King
4426,baseball,Trinity Christian Academy,Johnny Growe
4427,baseball,Greenfield,Corry Essary
4428,baseball,McKenzie,Chris Wall
4429,baseball,Gibson County,Michael Wickersham
4430,baseball,Loretto,Gary Lamm
4431,baseball,McEwen,Keith Ross
4432,baseball,Oliver Springs,Tony Kegley
4433,baseball,Oakdale,JR Voyles
4434,baseball,Trousdale County,Eric Vetetoe
4435,baseball,Greenback,Justin Ridenour
4436,baseball,Middleton,Terry Mills
4437,baseball,Halls,Mike Blackwood
4438,baseball,Pickett County,Daniel Roddy
4439,baseball,South Pittsburg,Wes Stone
4440,baseball,Rockwood,Jake Witter
4441,baseball,Columbia Academy,Richie Estep
4442,baseball,Harriman,Andy Adcox
4443,baseball,Moore County,Josh Deal
4444,baseball,Monterey,John Looper
4445,baseball,South Fulton,Jeremy Mcfarland
4446,baseball,Hillcrest,Jesse Hailey
4447,baseball,Hollow Rock-Bruceton Central,Chris Wall
4448,baseball,Mt. Pleasant,Eric Hughes
4449,baseball,Huntingdon,Alan Eubanks
4450,baseball,Perry County,James Duncan
4451,baseball,Clay County,Lee Boles
4452,baseball,Sunbright,Ben Gunter
4453,baseball,Whitwell,Jerome Roberts
4454,baseball,Houston County,Chase Wollett
4455,baseball,Douglass,Adam Poole
4456,baseball,Unaka,Tee Blevins
4457,baseball,West Carroll,Scott Guymon
4458,baseball,Hampshire,Brandon Skelton
4459,baseball,Red Boiling Springs,Christopher Dziekiewicz
4460,baseball,Cloudland,Cory Rhodes
4461,baseball,Big Sandy,Mike Hatler
4462,baseball,Chattanooga School for the Arts & Sciences,Mark Bracher
4463,baseball,Clarkrange,Lane Peebles
4464,baseball,Clarksburg,Tyler Walters
4465,baseball,Collinwood,Adam Andrews
4466,baseball,Cornersville,Ben Putman
4467,baseball,Culleoka,Adam Hendrix
4468,baseball,Dresden,Scott Killebrew
4469,baseball,Fairley,brad brookins
4470,baseball,Fayetteville,Jay Mcelyea
4471,baseball,Gordonsville,Mac Petty
4472,baseball,Hardy Memorial,Ivan Richard
4473,baseball,Humboldt,Jonathan Rice
4474,baseball,Huntland,Brent Davis
4475,baseball,Lookout Valley,David Dinger
4476,baseball,Manassas,Jordan Buchheit
4477,baseball,Memphis Academy of Health Sciences,JORDAN LEVEQUE
4478,baseball,Middle College,Reed Willis
4479,baseball,Oneida,Brian Miracle
4480,baseball,Peabody,Todd Lumley
4481,baseball,Santa Fe,Tyler Brown
4482,baseball,Summertown,Jason Burleson
4483,baseball,Tellico Plains,Chris Hollinghead
4484,baseball,Union City,David Barker
4485,baseball,Wartburg Central,Zach Moore
4486,baseball,Washburn,Duke Stratton
4487,baseball,Washington,Steven Mckinney
4488,baseball,Stewart County,David Genz
4489,baseball,Sequatchie County,Derrin Easterly
4490,baseball,York Institute,Adam Bowden
4491,baseball,White House-Heritage,Chris Logsdon
4492,baseball,Sweetwater,Chris Armstrong
4493,baseball,Sheffield,Jeremy Thompson
4494,baseball,Cumberland Gap,David Hamilton
4495,baseball,Livingston Academy,Pat Swallows
4496,baseball,Smith County,Lynus Martin
4497,baseball,Signal Mountain,Josh Gandy
4498,baseball,Upperman,Wes Shanks
4499,baseball,Hickman County,Clay Chessor
4500,baseball,Milan,Scott Paterson
4501,baseball,Sullivan Central,Clay Colley
4502,baseball,Fayette Ware,Fayette Ware
4503,baseball,Obion County,Lance Gray
4504,baseball,Creek Wood,Chris Clapper
4505,baseball,Riverside,Eric Quinn
4506,baseball,Bolivar Central,Mark Fulghum
4507,baseball,Stratford,Chad Lyon
4508,baseball,Lewis County,tim tiller
4509,baseball,Carter,Chris Armstrong
4510,baseball,Claiborne,Stephen Foster
4511,baseball,South Gibson,Lin Cates
4512,baseball,Community,Robbie Davis
4513,baseball,Greenbrier,Tommy Williamson
4514,baseball,Sycamore,Daniel Smiley
4515,baseball,Crockett County,Michael Wickersham
4516,baseball,Jackson South Side,Johnny Growe
4517,baseball,Cumberland County,Dave Prichard
4518,baseball,McMinn Central,Chris Shepherd
4519,baseball,Fairview,brian myatt
4520,baseball,Harpeth,Zac Mitchell
4521,baseball,West Greene,Mark Bowles
4522,baseball,Scotts Hill,Carl Harken
4523,baseball,Howard Tech,Chris Smith
4524,baseball,Covington,David Sage
4525,baseball,Chuckey-Doak,Jimmy Willett
4526,baseball,Sullivan East,Mike Breuninger
4527,baseball,Gibbs,Geff Davis
4528,baseball,Alcoa,Steven Dunn
4529,baseball,Union County,Josh Orrick
4530,baseball,Jackson North Side,Jason McCauley
4531,baseball,Loudon,Jason Lambert
4532,baseball,Chester County,Mike Goff
4533,baseball,Pigeon Forge,Mike Guinn
4534,baseball,Grainger,Chad Tate
4535,baseball,Millington Central,Colter Millican
4536,baseball,Grundy County,Shaw Gamble
4537,baseball,Hume-Fogg,Jesse Blair
4538,baseball,Meigs County,Justin Jennings
4539,baseball,East Nashville Magnet,Terence Love
4540,baseball,Elizabethton,Ryan Presnell
4541,baseball,Northview Academy,Daryl Randles
4542,baseball,East Hickman County,Matthew Putnam
4543,baseball,Whites Creek,d d
4544,baseball,Happy Valley,Brad Hill
4545,baseball,Bledsoe County,Gage Frady
4546,baseball,Camden Central,John Taylor
4547,baseball,Lexington,Adam Harrington
4548,baseball,King Prep,Brad Campbell
4549,baseball,Austin-East,William Toms
4550,baseball,Cannon County,Tony Stinnett
4551,baseball,Craigmont,Jason Copeland
4552,baseball,DeKalb County,Coach Odom
4553,baseball,Dyersburg,Tom Mathis
4554,baseball,Forrest,Bart Joyce
4555,baseball,GRAD Academy,William Verner
4556,baseball,Hamilton,Dennis Harris
4557,baseball,Macon County,Jason Hudson
4558,baseball,Martin Luther King Jr. Magnet,Caden Anderson
4559,baseball,Melrose,Michael House
4560,baseball,Mitchell,Christopher Graham
4561,baseball,Pearl-Cohn,Jordan Heft
4562,baseball,Raleigh-Egypt,Demetrius Leach
4563,baseball,Red Bank,Jason Henderson
4564,baseball,Watertown,Larry grissim
4565,baseball,"Overton (Nashville, TN)",Mike Morrison
4566,baseball,Rossview,Jason Rice
4567,baseball,Clarksville,Brian Hetland
4568,baseball,Ravenwood,Teddy Craig
4569,baseball,White County,Shaun Floyd
4570,baseball,McMinn County,Jason Howard
4571,baseball,Spring Hill,Paul Lamm
4572,baseball,Knoxville Catholic,Adam Sullivan
4573,baseball,Bearden,Adam McKenry
4574,baseball,Northeast,Charlie Ratliff
4575,baseball,Siegel,Craig Reavis
4576,baseball,Cane Ridge,Dallas Hatcher
4577,baseball,Hillwood,Coby Ginsberg
4578,baseball,McGavock,Kevin Holt
4579,baseball,Lebanon,Eric Vetetoe
4580,baseball,Heritage,Robbie Bennett
4581,baseball,Powell,Logan Dalton
4582,baseball,David Crockett,Spencer Street
4583,baseball,Lincoln County,Travis Tate
4584,baseball,Knoxville Central,Devan Parrott
4585,baseball,Farragut,Matt Buckner
4586,baseball,Bartlett,jason taylor
4587,baseball,Seymour,Kyle Koeneman
4588,baseball,Science Hill,Ryan Edwards
4589,baseball,Bradley Central,Travis Adams
4590,baseball,Hardin County,Clint Arendall
4591,baseball,Rhea County,Rusty Ray
4592,baseball,Anderson County,Cory Stooksbury
4593,baseball,Karns,Matt Hurley
4594,baseball,Dyer County,Preston Ozment
4595,baseball,Sevier County,Casey Taylor
4596,baseball,Munford,Jake Garbuzinski
4597,baseball,Halls,Doug Polston
4598,baseball,Maryville,James Gaylor
4599,baseball,Hendersonville,Mike Hendrix
4600,baseball,Henry County,Shane Kemp
4601,baseball,Arlington,Chris Ring
4602,baseball,William Blount,Justin Young
4603,baseball,West,Buzz McNish
4604,baseball,Tennessee,Preston Roberts
4605,baseball,Cherokee,Todd
4606,baseball,Tullahoma,Brad White
4607,baseball,Collierville,Jeff Munier
4608,baseball,Cookeville,Brent Chaffin
4609,baseball,Lenoir City,Dustin Langley
4610,baseball,Oak Ridge,Mark Garrison
4611,baseball,Coffee County Central,David Martin
4612,baseball,Volunteer,Justin Hite
4613,baseball,Morristown-Hamblen East,Matt Ford
4614,baseball,Cleveland,Preston Scoggins
4615,baseball,Soddy Daisy,Jared Hensley
4616,baseball,Independence,Mike McLaury
4617,baseball,Franklin County,Mike Carter
4618,baseball,Gallatin,Scott Hunt
4619,baseball,White Station,Wade Walter
4620,baseball,Springfield,Jason Pope
4621,baseball,Germantown,Carl Harken
4622,baseball,Morristown-Hamblen West,Justin Pickett
4623,baseball,Liberty Tech Magnet,Anthony Wallace
4624,baseball,West Creek,Tyler Ebright
4625,baseball,Glencliff,Ryan Enata
4626,baseball,Kirby,Charles Morton
4627,baseball,Franklin,Jon Whipple
4628,baseball,Hillsboro,Paul Brill
4629,baseball,Clinton,Rob Sacy
4630,baseball,Walker Valley,Wes Anderson
4631,baseball,Kenwood,Earl Barnes
4632,baseball,Lawrence County,Brad White
4633,baseball,Campbell County,Chris Mayes
4634,baseball,Blackman,Justin Entrekin
4635,baseball,Bolton,Chris Godwin
4636,baseball,Centennial,Rob Baughman
4637,baseball,Cordova,Brad Barnett
4638,baseball,Dickson County,Ray Ragan
4639,baseball,Kingsbury,Matthew Love
4640,baseball,Memphis Central,Ricky Benjamin
4641,baseball,Memphis East,Nick Getschman
4642,baseball,Oakland,Mack Hawks
4643,baseball,Riverdale,barry messer
4644,baseball,Smyrna,David Looper
4645,baseball,Southwind,Dexter Bryant
4646,baseball,Station Camp,Jerry Ballard
4647,baseball,Stewarts Creek,Mike Bartlett
4648,baseball,Notre Dame,Trey Hicks
4649,baseball,Lausanne Collegiate,Chris Mitchell
4650,baseball,University School of Jackson,Jack Peel
4651,baseball,Donelson Christian Academy,John Berti
4652,baseball,Chattanooga Christian,Joel Johnson
4653,baseball,Christian Academy of Knoxville,Tommy Pharr
4654,baseball,Evangelical Christian,Paul Metzler
4655,baseball,Christ Presbyterian Academy,Larry Nesbitt
4656,baseball,Tipton-Rosemark Academy,Brad Smith
4657,baseball,Sacred Heart of Jesus,John Barlowe
4658,baseball,Fayette Academy,Chris Shelton
4659,baseball,Harding Academy,Al Stevens
4660,baseball,First Assembly Christian,Jonathan Moody
4661,baseball,Webb,Jordan Wormsley
4662,baseball,Grace Baptist Academy,Jeffrey Reese
4663,baseball,Ezell-Harding Christian,Jason Charlton
4664,baseball,Davidson Academy,Steven Sorrell
4665,baseball,Battle Ground Academy,Quentin Campbell
4666,baseball,University,Kevin Baynham
4667,baseball,Rossville Christian Academy,Ryan Porter
4668,baseball,Boyd-Buchanan,Josh Rider
4669,baseball,Concord Christian,Travis Brummitt
4670,baseball,Franklin Road Academy,Jon Wilson
4671,baseball,Hendersonville Christian Academy,Craig Kleinmann
4672,baseball,Mount Juliet Christian Academy,Mike Kittrell
4673,baseball,Nashville Christian,Ben Williams
4674,baseball,Silverdale Academy,Jon Massey
4675,baseball,St. Andrews-Sewanee,James Barry
4676,baseball,The Webb School,Larry Miller
4677,baseball,McCallie,Tim Costo
4678,baseball,Christian Brothers,Buster Kelso
4679,baseball,Briarcrest Christian,Craig Hopkins
4680,baseball,Memphis University,John Jarnagin
4681,baseball,Brentwood Academy,Buddy Alexander
4682,baseball,Pope John Paul II,Michael Brown
4683,baseball,St. Benedict at Auburndale,Brandon Patton
4684,baseball,Ensworth,Jason Maxwell
4685,baseball,Father Ryan,Mike Mascari
4686,baseball,Cloudland,Cory Rhodes
4687,baseball,Sullivan North,Steve Dixon
4688,baseball,Unaka,Tee Blevins
4689,baseball,Hawkins,Derrick Conde
4690,baseball,Refugio,Jarod Kay
4691,baseball,Valley View,david nix
4692,baseball,Muenster,mark stevens
4693,baseball,Douglass,Jeff Roquemore
4694,baseball,Lindsay,Tony Duncan
4695,baseball,Albany,David Fairchild
4696,baseball,Cumby,Jason Keeney
4697,baseball,Ira,Toby Goodwin
4698,baseball,Sundown,Cory Barnes
4699,baseball,Thrall,Thomas Umberger
4700,baseball,Bosqueville,Kevin Bartley
4701,baseball,Valley Mills,Shane Keeton
4702,baseball,New Deal,Jason Ybarra
4703,baseball,Holland,Patrick Kruger
4704,baseball,Wellington,Jeff Anderson
4705,baseball,Knippa,Josh King
4706,baseball,Knox City,Jordan Carter
4707,baseball,La Pryor,Chadd Flick
4708,baseball,West Texas,Dylan Atkins
4709,baseball,Santo,Ethan Stepp
4710,baseball,Itasca,James Holcomb
4711,baseball,Poolville,Alex Bracy
4712,baseball,Lovelady,Tommy Parker
4713,baseball,Union Hill,Mitchell Bunn
4714,baseball,Alvord,Spence Hayes
4715,baseball,Ralls,Clay Phillips
4716,baseball,West Sabine,Kerry Stone
4717,baseball,Alto,steve villani
4718,baseball,Smyer,Mike Schaap
4719,baseball,Crosbyton,Lynn Turner
4720,baseball,Cayuga,Tony Humphreys
4721,baseball,D'Hanis,Todd Craft
4722,baseball,Winters,Brady Keane
4723,baseball,Charlotte,Jose Gonzales
4724,baseball,Mart,Kyle Stone
4725,baseball,Tahoka,Brig Gerlich
4726,baseball,Burton,Zack Zorn
4727,baseball,Kenedy,Bryan Martin
4728,baseball,Abbott,Kyle Crawford
4729,baseball,Weimar,Shane Minks
4730,baseball,LaPoynor,Trey Rogers
4731,baseball,Bowie,Sean Baskin
4732,baseball,Windthorst,Joe Baird
4733,baseball,Kress,Shawn Langston
4734,baseball,Hale Center,Eric Velasquez
4735,baseball,Eldorado,William Robledo
4736,baseball,Tioga,Brennan Whitaker
4737,baseball,Shelbyville,Brandon Ganske
4738,baseball,Riesel,Andy Thorne
4739,baseball,Bluff Dale,Keith Hughes
4740,baseball,Ozona,Luke Wyatt
4741,baseball,Falls City,Brig Gerlich
4742,baseball,Neches,Garrett Dickson
4743,baseball,Wolfe City,Billy Eldridge
4744,baseball,Trenton,Bret Cranford
4745,baseball,Colmesneil,Ronnie Ford
4746,baseball,Saint Jo,Brian Blank
4747,baseball,Round Top-Carmine,Justin Braswell
4748,baseball,Centerville,Demond Denman
4749,baseball,De Leon,Ricky Barrett
4750,baseball,Sulphur Bluff,Dustin Carr
4751,baseball,Cushing,Craig Fuller
4752,baseball,Hawley,jamie seago
4753,baseball,Miller Grove,Blake Hill
4754,baseball,Sanford-Fritch,Jason Osteen
4755,baseball,Quanah,Kim Smith
4756,baseball,Beckville,Jason Causey
4757,baseball,Granger,Kody Kuhl
4758,baseball,Bruceville-Eddy,Mitch Guerra
4759,baseball,Kerens,Jayson Engel
4760,baseball,Frost,Jody Spain
4761,baseball,Evadale,Mark Williams
4762,baseball,Bland,Tommy Sparks
4763,baseball,Thorndale,Kelly Kuhl
4764,baseball,Floydada,Scotty Bruington
4765,baseball,Joaquin,Dakota Alexander
4766,baseball,Port Aransas,James Garrett
4767,baseball,Sam Rayburn,Matt Putman
4768,baseball,Latexo,Aaron Allen
4769,baseball,Pettus,Cody Ruiz
4770,baseball,Mumford,Aaron Thomas
4771,baseball,Agua Dulce,Danny Valdez
4772,baseball,Milano,Nick Morehead
4773,baseball,Post,Michael Maldonado
4774,baseball,Freer,Lucas Garza
4775,baseball,Carlisle,Ronnie Hendrix
4776,baseball,Dawson,Adam Byrd
4777,baseball,Fayetteville,Clint Jaeger
4778,baseball,Benavides,Erik Duron
4779,baseball,Northside,Chris Casarez
4780,baseball,Clarendon,Brad Elam
4781,baseball,Hubbard,Jordan Grimm
4782,baseball,Three Rivers,Frank Galvan
4783,baseball,Haskell,Kevin Compton
4784,baseball,Harper,Scott Lake
4785,baseball,Perrin-Whitt,Jeff Browning
4786,baseball,Junction,Ashton Thomas
4787,baseball,Shiner,Daniel Boedeker
4788,baseball,Maud,Scott Sanders
4789,baseball,Dodd City,Gary Cosper
4790,baseball,Wells,joe tarrant
4791,baseball,Baird,Joe Martinez
4792,baseball,Olton,Matthew Ingle
4793,baseball,Bryson,Brent Tuel
4794,baseball,Timpson,Darryl Joyner
4795,baseball,West Hardin,Matt Calvert
4796,baseball,Gary,Mark Brown
4797,baseball,Runge,Johny Lesak
4798,baseball,Woden,Brad Stevens
4799,baseball,Overton,Trey Ford
4800,baseball,Avery,Kolby Gray
4801,baseball,Goldthwaite,Jess Seward
4802,baseball,Flatonia,Bryan Zimmerman
4803,baseball,Booker,Brent Lile
4804,baseball,Era,Scott Bishop
4805,baseball,Bremond,Taylor Rowe
4806,baseball,Ector,Justin Abate
4807,baseball,Milford,Melvin Harper
4808,baseball,Rosebud-Lott,Chad Coker
4809,baseball,Lasara,Mike Carlos
4810,baseball,Avalon,John De La Garza
4811,baseball,Gorman,George Lytle
4812,baseball,Coolidge,james massarelli
4813,baseball,Martins Mill,Troy Willis
4814,baseball,Covington,Tom McVey
4815,baseball,Medina,Bill Carter
4816,baseball,Premont,Richard Russell
4817,baseball,Van Horn,Armando Ortega
4818,baseball,Campbell,John Carlisle
4819,baseball,Wortham,CHAD COKER
4820,baseball,Miles,Kully Hoffpauir
4821,baseball,Snook,Cameron Besetzny
4822,baseball,Cross Plains,Mitchell Atchley
4823,baseball,Forsan,Stephen East
4824,baseball,Zavalla,Joe Bridges
4825,baseball,Electra,Juan Cavazos
4826,baseball,Celeste,Garrett Sherril
4827,baseball,Saltillo,Bret Myers
4828,baseball,Cross Roads,Daniel Pierce
4829,baseball,High Island,Matt Miracle
4830,baseball,Fruitvale,Shea Maupin
4831,baseball,Stamford,jeremy west
4832,baseball,Louise,Andrew Denny
4833,baseball,McCamey,Santos Saucedo
4834,baseball,Brackett,Kris Ede
4835,baseball,Mount Calm,Tray Brooks
4836,baseball,Somerville,Trey Marik
4837,baseball,Yantis,Payton Turner
4838,baseball,Shamrock,Adrian Barrera
4839,baseball,Ben Bolt,Orlando Guerra
4840,baseball,Bartlett,Chris Kudola
4841,baseball,Grapeland,Cody Pierce
4842,baseball,Axtell,Cameron Bankston
4843,baseball,Claude,Jason Farmer
4844,baseball,Burkeville,Michael Kelly
4845,baseball,New Summerfield,Seth Gibson
4846,baseball,Collinsville,Josh Rollins
4847,baseball,Meridian,Brett Voss
4848,baseball,Olney,Hayden Elrod
4849,baseball,Brookeland,David Brown
4850,baseball,Kaufer,Nathan Borden
4851,baseball,Seagraves,Blake Tittle
4852,baseball,Woodsboro,bruce hanna
4853,baseball,Apple Springs,JOE GRIGGS
4854,baseball,Big Sandy,Jacob Hooker
4855,baseball,Bloomburg,George McCasland
4856,baseball,Borden County,Bubba Edwards
4857,baseball,Boys Ranch,will weiland
4858,baseball,Broaddus,Wes Little
4859,baseball,Bruni,John Ward
4860,baseball,Buckholts,Ryan Gonzales
4861,baseball,Chireno,Jeremy McDaniel
4862,baseball,Crawford,Randy Smith
4863,baseball,Dime Box,Daniel Bolton
4864,baseball,Eula,Cody Bob Williams
4865,baseball,Fort Hancock,Mando Aguilar
4866,baseball,Gordon,Alan Ladd
4867,baseball,Graford,John Newton
4868,baseball,Groveton,Wayne Williams
4869,baseball,Gruver,Chris Bird
4870,baseball,Hull-Daisetta,Danny Villanueva
4871,baseball,Iola,Isaiah Barrera
4872,baseball,Kennard,Cory Carden
4873,baseball,Linden-Kildare,John Roberts
4874,baseball,Loraine,Brandon Langston
4875,baseball,Martinsville,Daven Murphree
4876,baseball,May,Chad Dail
4877,baseball,McLeod,David Adams
4878,baseball,Mt. Enterprise,Kyle Watson
4879,baseball,Nazareth,Steven Moore
4880,baseball,New Home,Brady Webb
4881,baseball,Nordheim,Colby Wallek
4882,baseball,Normangee,Justin Dunnam
4883,baseball,North Hopkins,Dakota Jones
4884,baseball,North Zulch,Jim O'Neal
4885,baseball,O'Donnell,Robert Graham
4886,baseball,Ranger,Bryan Wardroup
4887,baseball,Rivercrest,Andy Spear
4888,baseball,Rotan,Gary Beam
4889,baseball,Roxton,Jeremy Strickland
4890,baseball,San Perlita,Rey Garza
4891,baseball,San Saba,Gary Roland
4892,baseball,Savoy,Clay Wilson
4893,baseball,Seymour,Brian Bibb
4894,baseball,Slocum,Bryant Latham
4895,baseball,Springlake-Earth,DJ Atwood
4896,baseball,Spurger,Jon Carnahan
4897,baseball,Tenaha,David DePriest
4898,baseball,Union Grove,Chad Halcumb
4899,baseball,West,cory beckham
4900,baseball,New Waverly,Jacob Huckabay
4901,baseball,Hallettsville,Calvin Cook
4902,baseball,Boyd,James Karcher
4903,baseball,Bells,Josh Weger
4904,baseball,Rains,Justin Vance
4905,baseball,Scurry-Rosser,AJ Valdez
4906,baseball,Abernathy,Colby Chandler
4907,baseball,Troup,Tell Ross
4908,baseball,Breckenridge,Kevin Bartley
4909,baseball,Corrigan-Camden,Kevin Purvis
4910,baseball,Hughes Springs,Brandon Green
4911,baseball,Wall,Jason Schniers
4912,baseball,Ore City,Brandt Plasterer
4913,baseball,Anderson-Shiro,Brad Hodges
4914,baseball,Randolph,Matthew Atwell
4915,baseball,Maypearl,Mike Martin
4916,baseball,Johnson City,Casey Buaas
4917,baseball,Brady,Rocky Bernal
4918,baseball,Diboll,VJ Bunner
4919,baseball,Brock,Hart Hering
4920,baseball,Harmony,Ronnie McNeel
4921,baseball,Dimmitt,Matt Johnson
4922,baseball,Orangefield,Tim Erickson
4923,baseball,Odem,Jason Pfluger
4924,baseball,Van Alstyne,Jimmy Haynes
4925,baseball,Arp,Adam Chandler
4926,baseball,Coahoma,Bryan Jacobs
4927,baseball,Denver City,Chris Gonzales
4928,baseball,East Bernard,Tony Cruz
4929,baseball,Poth,Gary Smith
4930,baseball,Danbury,Javier Solis
4931,baseball,Anahuac,Jeff Bennett
4932,baseball,New Diana,Bernie Martinez
4933,baseball,Gunter,Kerry Clement
4934,baseball,White Oak,Skylar Stagner
4935,baseball,Merkel,Marcus Malone
4936,baseball,Falfurrias,David Salinas
4937,baseball,West Rusk,Bill Morton
4938,baseball,Palacios,Hudson Bates
4939,baseball,Blanco,Bryan Wyatt
4940,baseball,Troy,Steven Sebesta
4941,baseball,Yoakum,Karl Saenz
4942,baseball,Tatum,Dustin Russell
4943,baseball,Mineola,Russell Bowker
4944,baseball,Crane,Jason Archibald
4945,baseball,Nixon-Smiley,San Juan Arias
4946,baseball,Lexington,Garrett Sherrill
4947,baseball,Boling,Brent Tritschler
