,sport,school,coach
1858,Basketball,Lyle/Pacelli,Anne Christopherson
1859,Basketball,Schaeffer Academy,Kevin Lash
1860,Basketball,Bethlehem Academy,Jake Hanson
1861,Basketball,LeRoy-Ostrander,Trevor Carrier
1862,Basketball,Minnesota State Academy for the Deaf,Ryan Hastings
1863,Basketball,Waterville-Elysian-Morristown,Linda Coleman
1864,Basketball,Central Minnesota Christian,Bryan De Groot
1865,Basketball,St. Mary's,Bruce Woitas
1866,Basketball,Buffalo Lake-Hector-Stewart,Josh Tjosaas
1867,Basketball,Martin County West,Rodger Taylor
1868,Basketball,Sleepy Eye,Ryan Hulke
1869,Basketball,Cleveland,Brian Link
1870,Basketball,New Ulm Cathedral,Dave Wilfahrt
1871,Basketball,Renville County West,Daniel Hup
1872,Basketball,United South Central,Geri Murra
1873,Basketball,Minneota,Chad Johnson
1874,Basketball,Southwest Minnesota Christian,Denise Nerem
1875,Basketball,Lac qui Parle Valley,John Nolte
1876,Basketball,Lakeview,Mike Imes
1877,Basketball,Canby,Kevin M. Hansen
1878,Basketball,Adrian,Randy Strand
1879,Basketball,Murray County Central,Laura Jenson
1880,Basketball,Wabasso,Neil Dolan
1881,Basketball,MACCRAY,Shaun Condon
1882,Basketball,Russell-Tyler-Ruthton,Darin Dahle
1883,Basketball,Westbrook-Walnut Grove,Sheryl Woelber
1884,Basketball,Edgerton,Andrew Fleischman
1885,Basketball,Echo Charter,Jerry S. Gladis
1886,Basketball,Mayer Lutheran,Kris Gustin
1887,Basketball,Heritage Christian Academy,Lori Crellin
1888,Basketball,Avail Academy,Paul Spencer
1889,Basketball,Lester Prairie/Holy Trinity,Mike Lee
1890,Basketball,Christ's Household of Faith,Vernon Harms
1891,Basketball,Legacy Christian Academy,Kyle Ague
1892,Basketball,North Lakes Academy,Jeff Beimert
1893,Basketball,Liberty Classical Academy,David St. Martin
1894,Basketball,West Lutheran,Nathan Veach
1895,Basketball,PACT Charter,Scott Antl
1896,Basketball,Minnesota North Star Academy,Kevin Kovacs
1897,Basketball,Minnesota Transitions,Codey Miller
1898,Basketball,Trinity at River Ridge,Dave Beskar
1899,Basketball,Walker-Hackensack-Akeley,Jim Lien
1900,Basketball,Sebeka,Mike Heino
1901,Basketball,Belgrade-Brooten-Elrosa,Kristina Anderson
1902,Basketball,East Central,Rod Erickson
1903,Basketball,Ogilvie,Jonathan Nelson
1904,Basketball,Braham,Amber Hoffman
1905,Basketball,Upsala,Nick Klug
1906,Basketball,Verndale,Arthur Schluttner
1907,Basketball,Browerville,Mark Perkins
1908,Basketball,Nevis,Paul Schroeder
1909,Basketball,Swanville,Aaron Gapinski
1910,Basketball,Kerkhoven-Murdock-Sunburg,Jeff Holtkamp
1911,Basketball,Barnum,Randy Myhre
1912,Basketball,Hinckley-Finlayson,Sue Grimm
1913,Basketball,Isle,Paul Tinjum
1914,Basketball,St. John's Prep,Annie Haws
1915,Basketball,McGregor,James Fischer
1916,Basketball,Senatobia,Tosheba Jones
1917,Basketball,Belmont,Chris Higginbottom
1918,Basketball,Crystal Springs,Katrecia Craig
1919,Basketball,Tylertown,Jeremy Harrell
1920,Basketball,Ruleville Central,Chiquita Bracey
1921,Basketball,Kossuth,Angie Malone
1922,Basketball,Southeast Lauderdale,Dana Buchanan
1923,Basketball,Jefferson Davis County,Marcus Luckett
1924,Basketball,Independence,Jerome Martin
1925,Basketball,Franklin County,Rickey O'Quinn
1926,Basketball,Holly Springs,Andre Jones
1927,Basketball,Velma Jackson,Rochelle Day
1928,Basketball,Forest,Teont Boyd
1929,Basketball,Amory,Brian Pearson
1930,Basketball,Aberdeen,Lorenzo Conley
1931,Basketball,Houston,Chris Pettit
1932,Basketball,Kemper County,Ronnie Slaughter
1933,Basketball,Yazoo County,Christine Demus
1934,Basketball,Seminary,Megan Keyes
1935,Basketball,St. Andrew's Episcopal,Burney King
1936,Basketball,West Marion,Steven Fortenberry
1937,Basketball,Byhalia,james sales
1938,Basketball,Jefferson County,Flora McKnight
1939,Basketball,Choctaw County,Mandy Jewell
1940,Basketball,Nettleton,Shane Hayles
1941,Basketball,Humphreys County,Richard Horton
1942,Basketball,Booneville,Michael Smith
1943,Basketball,Columbia,charlie james
1944,Basketball,Coahoma Agricultural,Edward Thomas
1945,Basketball,Hazlehurst,TeAirra Wlbert-Menzie
1946,Basketball,North Panola,Caleb Vaughan
1947,Basketball,Morton,Darius Walker
1948,Basketball,Hatley,Ginger McAlester
1949,Basketball,Clarkdale,Britt Bennett
1950,Basketball,Alcorn Central,Charlette Foster
1951,Basketball,Port Gibson,Chelsea Williams
1952,Basketball,Noxubee County,Glenda Liddell-White
1953,Basketball,Magee,Kendria Young
1954,Basketball,Wilkinson County,Jarrett Henderson
1955,Basketball,Raleigh,Matthew Wallace
1956,Basketball,McLaurin,ShaRhonda Gipson
1957,Basketball,Winona,Veronica Helms
1958,Basketball,Water Valley,John Sherman
1959,Basketball,Amanda Elzy,Michael Curry
1960,Basketball,Ripley,Steve Willey
1961,Basketball,Pontotoc,Kyle Heard
1962,Basketball,Choctaw Central,Bill Smith
1963,Basketball,McComb,Charlton Grey
1964,Basketball,Greene County,Dale Kimble
1965,Basketball,Stone,SAMUEL SMITH
1966,Basketball,Moss Point,Ethan Porter
1967,Basketball,Tishomingo County,Brian Middleton
1968,Basketball,Purvis,Michael Thornton
1969,Basketball,Louisville,Fredrick Morris
1970,Basketball,Clarksdale,GREGORY WILSON
1971,Basketball,Newton County,Cory Cleveland
1972,Basketball,South Pontotoc,Bill Russell
1973,Basketball,Greenwood,Ted Barrett
1974,Basketball,South Pike,Hilton Harrell
1975,Basketball,Leake Central,Eric Jones
1976,Basketball,Kosciusko,Cory Guyton
1977,Basketball,Raymond,Candace Roberts
1978,Basketball,Northeast Lauderdale,Frederick Liddell
1979,Basketball,Pass Christian,Greta Ainsworth
1980,Basketball,North Pike,Laura Holman
1981,Basketball,Sumrall,Portland Brown
1982,Basketball,Gentry,Sarita Cooper
1983,Basketball,New Albany,Micha Washington
1984,Basketball,Quitman,jennie vance
1985,Basketball,Lawrence County,Vicki Rutland
1986,Basketball,Vancleave,Timothy Bryant
1987,Basketball,Florence,Lauren Dixon
1988,Basketball,Bay,Cindy Necaise
1989,Basketball,North Pontotoc,Matt Waldrop
1990,Basketball,Itawamba Agricultural,Anna Porter
1991,Basketball,Shannon,Warren Jennings
1992,Basketball,Poplarville,Robin Jeffries
1993,Basketball,Mooreville,Kala Parker
1994,Basketball,Mendenhall,Benjamin Johnson
1995,Basketball,Lanier,"Jonas James, Jr."
1996,Basketball,Corinth,Domonique Allen
1997,Basketball,Forrest County Agricultural,Mack Gardner
1998,Basketball,Yazoo City,Ashley Justice
1999,Basketball,West Lauderdale,Matt Lum
2000,Basketball,Rosa Fort,Jasmyne Maxie
2001,Basketball,Caledonia,Gary Griffin
2002,Basketball,Brookhaven,Preston Wilson
2003,Basketball,Columbus,Yvonne Hairston
2004,Basketball,Lafayette,Shayne Linzy
2005,Basketball,Wayne County,Gina Skelton
2006,Basketball,Cleveland Central,Whitney Williams
2007,Basketball,Hattiesburg,Caronica DeBose Jackson
2008,Basketball,Holmes County Central,Luana Greer
2009,Basketball,Provine,Erica Stringfellow Smith
2010,Basketball,Vicksburg,Troy Stewart
2011,Basketball,West Jones,Sharon P Murray
2012,Basketball,Pearl River Central,Tony LaBella
2013,Basketball,New Hope,Nick Christy
2014,Basketball,Saltillo,Coach Goree
2015,Basketball,South Jones,Jay Stafford
2016,Basketball,Laurel,sherri cooley
2017,Basketball,Neshoba Central,Jerry Byrd
2018,Basketball,Grenada,DAVID MONTGOMERY
2019,Basketball,Jim Hill,Jacqueline Ross
2020,Basketball,Callaway,Stacey Bailey
2021,Basketball,Gautier,Mary Bradley
2022,Basketball,Ridgeland,wade hawkins
2023,Basketball,Natchez,Alphaka Moore
2024,Basketball,Forest Hill,charles moore
2025,Basketball,Pascagoula,Jessica Hayes
2026,Basketball,East Central,Wes Brewer
2027,Basketball,West Point,Dash Daniel
2028,Basketball,Picayune,Toby Bush
2029,Basketball,Lake Cormorant,Justin Neely
2030,Basketball,Center Hill,Emily Owens
2031,Basketball,Long Beach,Chris Odom
2032,Basketball,Canton,Talisha Jones
2033,Basketball,Meridian,Deneshia Faulkner
2034,Basketball,Pearl,Lacey Kennedy
2035,Basketball,Tupelo,Matt Justice
2036,Basketball,Hernando,Daniel Forbes
2037,Basketball,Clinton,Pearlene Fairley
2038,Basketball,Harrison Central,Nancy Ladner
2039,Basketball,Germantown,Jamie Glasgow
2040,Basketball,Olive Branch,Jason Thompson
2041,Basketball,St. Martin,Gina Bell
2042,Basketball,Brandon,Candace Foster
2043,Basketball,Murrah,Anson Ross
2044,Basketball,Greenville,Dakedreon Lampkin
2045,Basketball,D'Iberville,Renee Ladner
2046,Basketball,Hancock,Jamie Sisco
2047,Basketball,Madison Central,Tameika Brown
2048,Basketball,Oak Grove,Mark Swindle
2049,Basketball,Horn Lake,Janna Thompson
2050,Basketball,South Panola,ralph stallings
2051,Basketball,Ocean Springs,LaShonda Smith
2052,Basketball,Oxford,Cliff Ormon
2053,Basketball,Terry,Ruth M. Buck
2054,Basketball,Starkville,Kristie Williams
2055,Basketball,Biloxi,Devin Hill
2056,Basketball,West Harrison,Otis Gates
2057,Basketball,Gulfport,Brooke Glass
2058,Basketball,DeSoto Central,Gwendolyn Johnson Petty
2059,Basketball,Southaven,Justin McMurphy
2060,Basketball,Warren Central,Darein Hilliard
2061,Basketball,Lewisburg,Jason Greer
2062,Basketball,Northwest Rankin,KENYON ROSS
2063,Basketball,Petal,Kotreece Bender
2064,Basketball,Deer Creek,George Roberson
2065,Basketball,Central School,Rhonda Martin
2066,Basketball,Prairie View Academy,Lizz Webb
2067,Basketball,Prentiss Christian,Les Dungan
2068,Basketball,North Sunflower Academy,George Roberson
2069,Basketball,Briarfield Academy,john frantom
2070,Basketball,Sharkey Issaquena Academy,Mindy Brown
2071,Basketball,Calhoun Academy,Jon Hood
2072,Basketball,DeSoto,John Stoker
2073,Basketball,Greenville Christian,Brother Sandifer
2074,Basketball,Glenbrook,luke Ritchie
2075,Basketball,Manchester Academy,Emily Poe
2076,Basketball,Sylva Bay Academy,Seth Cheatham
2077,Basketball,St. Joseph,Suzzette Suggs
2078,Basketball,Marvell Academy,cathy wilson
2079,Basketball,Newton County Academy,Wynona Basinger
2080,Basketball,Porter's Chapel Academy,ej creel
2081,Basketball,West Memphis Christian,Tabetha Bramucci
2082,Basketball,Christian Collegiate Academy,Coach Bishop
2083,Basketball,Lee Academy,John Stoker
2084,Basketball,Tri-County Academy,Rod Delaney
2085,Basketball,North Delta,Harrison Nickle
2086,Basketball,Lee Academy,Michael Peckham
2087,Basketball,Kirk Academy,Robin Chastain
2088,Basketball,Columbia Academy,Tommy Sumrall
2089,Basketball,Wayne Academy,Tamber Proctor
2090,Basketball,Central Holmes Christian,David Lloyd Jr.
2091,Basketball,Lamar Christian,George Coll
2092,Basketball,Laurel Christian,Dana Loftin Douglas
2093,Basketball,Oak Hill Academy,Stan Hughey
2094,Basketball,River Oaks,Rob Garlington
2095,Basketball,Strafford,Steve Frank
2096,Basketball,Hancock,Mike Wersching
2097,Basketball,El Dorado Springs,Beau Swopes
2098,Basketball,South Callaway,Darren Humphrey
2099,Basketball,Palmyra,Chris Parsons
2100,Basketball,Southern Boone,Damon Wren
2101,Basketball,Macon,Richard Driscoll
2102,Basketball,"St. Pius X (Festus, MO)",Aaron Portell
2103,Basketball,Whitfield,Michael Slater
2104,Basketball,"St. Pius X (Kansas City, MO)",Krista Daniels
2105,Basketball,Steelville,Seth Collins
2106,Basketball,Licking,Steven Rissler
2107,Basketball,St. James,Terry Wells
2108,Basketball,California,Bobby Sangster
2109,Basketball,Maryville,Quentin Albrecht
2110,Basketball,Lutheran,Erin Pauk
2111,Basketball,Lift for Life Academy,Chandra Palmer
2112,Basketball,Liberty,Eli Ernst
2113,Basketball,West County,Joe Arnold
2114,Basketball,Miller Career Academy,Darrin White
2115,Basketball,St. Michael the Archangel,Mary Kroening
2116,Basketball,New Madrid County Central,BJ Stone
2117,Basketball,Chillicothe,Darren Smith
2118,Basketball,Montgomery County,Joe Basinger
2119,Basketball,Butler,Bradley Diehl
2120,Basketball,Clever,Dan Jones
2121,Basketball,North Tech,John Magee
2122,Basketball,Hermann,TODD ANDERSON
2123,Basketball,Mt. Vernon,Doug Hepler
2124,Basketball,Grandview,Stephen Noblitt
2125,Basketball,Southeast,Reginald Ramsey
2126,Basketball,Carrollton,Mitch Hundley
2127,Basketball,Ava,Mark Wendler
2128,Basketball,Seneca,Drew Schulte
2129,Basketball,Lawson,Lisa Glenn
2130,Basketball,Saxony Lutheran,Sam Sides
2131,Basketball,Trinity Catholic,Teron Sharp
2132,Basketball,Cameron,matt wenck
2133,Basketball,Metro,Gary Glascock
2134,Basketball,Clinton,David Rogers
2135,Basketball,New Covenant Academy,David Anderlik
2136,Basketball,Monroe City,Cody Leonard
2137,Basketball,Trenton,Kameron Cool
2138,Basketball,Hollister,Jimmy Lincoln
2139,Basketball,Charleston,Tony Watkins
2140,Basketball,Hallsville,Brad blakemore
2141,Basketball,Sarcoxie,April Kennedy
2142,Basketball,Fatima,Matt Baker
2143,Basketball,Summit Christian Academy,Coach Gary Newsome
2144,Basketball,Blair Oaks,Darren Heckman
2145,Basketball,Kennett,Jim Vaughan
2146,Basketball,Kelly,Darrin Pruitt
2147,Basketball,Twin Rivers,David Crockett
2148,Basketball,Highland,Meleia Niemann
2149,Basketball,Dixon,James Thompson
2150,Basketball,Central,DL Marshall
2151,Basketball,Duchesne,Charlie Elmendorf
2152,Basketball,Stockton,Kevin Burns
2153,Basketball,Holden,Charlie Castle
2154,Basketball,Fair Grove,jennifer talbert
2155,Basketball,Richmond,Jennifer Clark
2156,Basketball,Orchard Farm,Michael Seideman
2157,Basketball,Pierce City,Tiffany Dirks
2158,Basketball,Willow Springs,Dj Gutscher
2159,Basketball,Brookfield,Anthony Fairchild
2160,Basketball,Woodland,Adam Stevens
2161,Basketball,Cuba,Ryan Bobbitt
2162,Basketball,McCluer South-Berkeley,Gregory Brown
2163,Basketball,Caruthersville,Bradley Sneed
2164,Basketball,Maplewood-Richmond Heights,Philip Crawford
2165,Basketball,Bowling Green,Craig Smith
2166,Basketball,Knob Noster,Sarah Dillon
2167,Basketball,St. Paul Lutheran,John Beerman
2168,Basketball,Centralia,Rebecca Schemmer
2169,Basketball,East Newton,Clayton Bagby
2170,Basketball,Barstow,Liz Monahan
2171,Basketball,Kingston,Bobby Rousan
2172,Basketball,Buffalo,Tom Stokes
2173,Basketball,North Callaway,Morgan Beamer
2174,Basketball,Houston,Brent Kell
2175,Basketball,Conway,Ben Phillips
2176,Basketball,Father Tolton,Curt Riley
2177,Basketball,Fredericktown,Scott Davis
2178,Basketball,Eldon,Ashley Agee
2179,Basketball,University Academy Charter,Shane O'Neal
2180,Basketball,Lathrop,Cassy Nicolay
2181,Basketball,Cardinal Ritter College Prep,Darren Wade
2182,Basketball,Lamar,Mandy Moyer
2183,Basketball,Mountain Grove,Courtney Davault
2184,Basketball,Hogan Prep Charter,Jeffrey Burgett
2185,Basketball,Bourbon,Randy Payne
2186,Basketball,Versailles,Mandi Young
2187,Basketball,Sherwood,Levi Schrock
2188,Basketball,Warsaw,Cody Morgan
2189,Basketball,Clearwater,Cheryl Dean
2190,Basketball,Winfield,Timothy Smith
2191,Basketball,Soldan International Studies,Mildred Taylor-Myers
2192,Basketball,Springfield Catholic,Jacob Morlan
2193,Basketball,Bayless,Victoria Hunt
2194,Basketball,Living Word Christian,David Sparks
2195,Basketball,Lexington,Brad Young
2196,Basketball,Carl Junction,Brad Shorter
2197,Basketball,West Plains,Scott Womack
2198,Basketball,Kearney,Troy Resler
2199,Basketball,Ste. Genevieve,Jordanna Walk
2200,Basketball,Sullivan,Jason Merkel
2201,Basketball,Incarnate Word Academy,Dan Rolfes
2202,Basketball,"Notre Dame (Cape Girardeau, MO)",Kirk Boeller
2203,Basketball,Rolla,Charley Parker
2204,Basketball,Boonville,Jaryt Hunziker
2205,Basketball,Westminster Christian,Shannon Lawrence
2206,Basketball,Union,Dusty Weiskopf
2207,Basketball,Mexico,Ed Costley
2208,Basketball,North County,Zac McVey
2209,Basketball,Grain Valley,Katie Woolsey
2210,Basketball,Odessa,Bud Nelson
2211,Basketball,St. Clair,mark verticchio
2212,Basketball,Camdenton,Staci Caffey
2213,Basketball,Grandview,Heath Cooper
2214,Basketball,Parkway North,Brett Katz
2215,Basketball,Hannibal,Evan Cerven
2216,Basketball,Smithville,Trevor Mosby
2217,Basketball,Lincoln College Prep,Jeff Atkins
2218,Basketball,"Central (Cape Girardeau, MO)",Sherri Shirrell
2219,Basketball,Warrensburg,Valerie Stambersky
2220,Basketball,Salem,Jake Reardon
2221,Basketball,Warrenton,Phillip Philyaw
2222,Basketball,Vashon,John Albert
2223,Basketball,St. Francis Borgia,Stacia Parsell
2224,Basketball,Ursuline Academy,Jim Ewing
2225,Basketball,MICDS,Scott Small
2226,Basketball,Burroughs,John Merritt
2227,Basketball,St. Charles,Ben Owens
2228,Basketball,Pembroke Hill,Jim McMurray
2229,Basketball,Helias,Alan Lepper
2230,Basketball,Moberly,Trisha Lyons
2231,Basketball,Perryville,Victoria Lohmann
2232,Basketball,Marshall,Paul Alberson
2233,Basketball,Clayton,Heath Kent
2234,Basketball,St. Joseph's Academy,Julie Matheny
2235,Basketball,Sikeston,Alisha Wills
2236,Basketball,Center,Katrina Johnigan
2237,Basketball,Notre Dame de Sion,Chad Lynn
2238,Basketball,St. Dominic,Jeff Menke
2239,Basketball,Pacific,Bill Thoele
2240,Basketball,Farmington,Andy Sherrill
2241,Basketball,Potosi,Brett Hale
2242,Basketball,Logan-Rogersville,Denny McHenry
2243,Basketball,Owensville,Ryan Flanagan
2244,Basketball,Webb City,Lance Robbins
2245,Basketball,Savannah,Aaron Cooper
2246,Basketball,Kirksville,Emily Powell
2247,Basketball,Monett,Kelly George
2248,Basketball,Oak Grove,Toni Leon
2249,Basketball,University City,Danna Walker
2250,Basketball,Platte County,Rebecca Strobbe
2251,Basketball,"Notre Dame (St. Louis, MO)",Megan Brady
2252,Basketball,Benton,Matt Ziesel
2253,Basketball,Excelsior Springs,JD Biermann
2254,Basketball,Hazelwood East,Terry Credmen
2255,Basketball,DeSoto,Al Boulicault
2256,Basketball,Capital City,Ryan Madison
2257,Basketball,Pleasant Hill,Justin Mefford
2258,Basketball,McDonald County,Blake Short
2259,Basketball,Affton,Brian Byrd
2260,Basketball,Bolivar,Ben Glasgow
2261,Basketball,Neosho,Matt Hixson
2262,Basketball,Reeds Spring,Lesley Reeves-Eakins
2263,Basketball,Fulton,Dillan Brunk
2264,Basketball,Riverview Gardens,Jamal Thompson
2265,Basketball,Hillcrest,Meagan Nunn
2266,Basketball,Winnetonka,Brock Tiefenbrunn
2267,Basketball,Harrisonville,Shawn Gibbs
2268,Basketball,Lafayette,Brad Spinner
2269,Basketball,Washington,Greg Traffas
2270,Basketball,Hillsboro,Joe Fehlker
2271,Basketball,Roosevelt,Tyrone Jones
2272,Basketball,Raytown South,Aaron Ihm
2273,Basketball,Dexter,Chad Allen
2274,Basketball,Ruskin,Shannon Higgins
2275,Basketball,Liberty (MO),Chad Fleming
2276,Basketball,Howell Central,Haley Leake
2277,Basketball,Kirkwood,Ron Sanford
2278,Basketball,Jefferson City,Kay Foster
2279,Basketball,Blue Springs,Mark Spigarelli
2280,Basketball,Rock Bridge,Jill Nagel
2281,Basketball,Fort Zumwalt North,Gary Bradshaw
2282,Basketball,Staley,Sherry Butts
2283,Basketball,Holt,Justin Wilmes
2284,Basketball,Willard,Mike Percival
2285,Basketball,Lee's Summit West,Jared Broughton
2286,Basketball,Republic,kris flood
2287,Basketball,Webster Groves,Patti Perkins
2288,Basketball,Park Hill,Aaron Neeser
2289,Basketball,Liberty North,Brian Rockers
2290,Basketball,Lebanon,Jacky Payne
2291,Basketball,North Kansas City,Jeff Lacy
2292,Basketball,Oak Park,zane tanner
2293,Basketball,Poplar Bluff,John Pattillo
2294,Basketball,Hazelwood Central,Wendy Reeves
2295,Basketball,Troy-Buchanan,Damond Lacy
2296,Basketball,Truman,Jim Page
2297,Basketball,Branson,Keri Nichols
2298,Basketball,Parkway Central,Brian Guilfoyle
2299,Basketball,Eureka,James Alsup
2300,Basketball,Belton,Brad Batchelder
2301,Basketball,Raytown,Jan Handley
2302,Basketball,"Central (St. Joseph, MO)",Jared Boone
2303,Basketball,Kickapoo,Jim Pendergrass
2304,Basketball,Chrisman,Lindsay Thompson
2305,Basketball,Jackson,Tyler Abernathy
2306,Basketball,"Central (Springfield, MO)",Caitlin Russell
2307,Basketball,Fort Zumwalt West,Amanda Kreuger
2308,Basketball,Nixa,Jim Middleton
2309,Basketball,Carthage,Scott Moore
2310,Basketball,Smith-Cotton,Jon Tester
2311,Basketball,Fort Zumwalt South,Melanie Schmit
2312,Basketball,Fox,Jeremy Donald
2313,Basketball,Parkway South,Thomas Williams
2314,Basketball,Lindbergh,Bill Thoele
2315,Basketball,Raymore-Peculiar,Jonathan Benson
2316,Basketball,Pattonville,James Dalton
2317,Basketball,Park Hill South,Joshua Dorr
2318,Basketball,Parkway West,Allie Boedeker
2319,Basketball,Hickman,Anna Rorvig
2320,Basketball,Lee's Summit North,Tricia Lillygren
2321,Basketball,Lafayette,Jennifer Porter
2322,Basketball,Battle,Michael Fernandez
2323,Basketball,St. Teresa's Academy,Christy Collins
2324,Basketball,Howell,Dawn Schuster
2325,Basketball,Fort Osage,Lindsay Thompson
2326,Basketball,Glendale,Trish Marsh
2327,Basketball,Waynesville,brittany Matlock
2328,Basketball,Timberland,EMILY HOEHN
2329,Basketball,Lee's Summit,Jessica Crawford
2330,Basketball,Parkview,Keri Nichols
2331,Basketball,Mehlville,Chris Cook
2332,Basketball,Joplin,Vicki Spivy
2333,Basketball,Lutheran,Erin Pauk
2334,Basketball,St. Francis Borgia,Stacia Parsell
2335,Basketball,St. Dominic,Jeff Menke
2336,Basketball,Cardinal Ritter College Prep,Darren Wade
2337,Basketball,Trinity Catholic,Teron Sharp
2338,Basketball,Notre Dame,Megan Brady
2339,Basketball,Living Word Christian,David Sparks
2340,Basketball,Mt. Vernon,Doug Hepler
2341,Basketball,Hollister,Jimmy Lincoln
2342,Basketball,Logan-Rogersville,Denny McHenry
2343,Basketball,Monett,Kelly George
2344,Basketball,Seneca,Drew Schulte
2345,Basketball,McDonald County,Blake Short
2346,Basketball,Springfield Catholic,Jacob Morlan
2347,Basketball,Lamar,Mandy Moyer
2348,Basketball,Reeds Spring,Lesley Reeves-Eakins
2349,Basketball,Van Buren,Randal Jenkins
2350,Basketball,Eminence,Lee Richardson
2351,Basketball,Alton,Stephanie Miller
2352,Basketball,Van Buren,Randal Jenkins
2353,Basketball,South Iron,Lawrence Graves
2354,Basketball,Southern Reynolds,Jim Seal
2355,Basketball,Lesterville,Melissa St.Gemme
2356,Basketball,Loyola-Sacred Heart,Betsy Cornelius
2357,Basketball,Sweet Grass County,Alycia Nathe
2358,Basketball,Harlem,Clayton D
2359,Basketball,Colstrip,Roxie Wilson
2360,Basketball,Lincoln County,Ryan Holder
2361,Basketball,Columbus,Ted Miller
2362,Basketball,Glasgow,Willie Thibault
2363,Basketball,Whitehall,Kerry Sacry
2364,Basketball,Florence-Carlton,Bryan Neuman
2365,Basketball,Shelby,Kara Peterson
2366,Basketball,Malta,Terry Lindgren
2367,Basketball,Fairfield,Dustin Gordon
2368,Basketball,Jefferson,Karson Klass
2369,Basketball,Bigfork,Jason Grende
2370,Basketball,Baker,Clayton Hornung
2371,Basketball,Huntley Project,Connor Novakovich
2372,Basketball,Rocky Boy,Cameron McCormick
2373,Basketball,Joliet,John Nelson
2374,Basketball,Lodge Grass,Trivian Rides The Bear
2375,Basketball,St. Ignatius,Les Rice
2376,Basketball,Broadwater,Dan Hazlett
2377,Basketball,Wolf Point,Jeff Neubauer
2378,Basketball,Conrad,Tyler Bucklin
2379,Basketball,Choteau,Carissa Jenkins
2380,Basketball,Poplar,les bighorn
2381,Basketball,Shepherd,Paul Martin
2382,Basketball,Manhattan,Neil Harvey
2383,Basketball,Cut Bank,Brandon Kavanagh
2384,Basketball,Arlee,Bill Stockton
2385,Basketball,Powell County,Bob Schalk
2386,Basketball,Clark Fork co-op [Superior/Alberton],Jeff Schultz
2387,Basketball,Fort Benton,Austin McGrann
2388,Basketball,Melstone,J.R. Pierce
2389,Basketball,Belt,Jeff Graham
2390,Basketball,Roy/Winifred,Dave Udelhoven
2391,Basketball,Plenty Coups,Mary Goes Ahead-Volk
2392,Basketball,MonDak [Westby/Grenora],Dylan MacLean
2393,Basketball,Charlo,bret thompson
2394,Basketball,Augusta,Matt Bean
2395,Basketball,West Yellowstone,Nubia Allen
2396,Basketball,Seeley-Swan,Shawn Holmes
2397,Basketball,Manhattan Christian,Scott Wolf
2398,Basketball,Hot Springs,Scott Wigton
2399,Basketball,Carter County,Jim Pardee
2400,Basketball,Simms,Jackie Whaley
2401,Basketball,Granite,Sarah Knutson
2402,Basketball,North Star,Brian Campbell
2403,Basketball,Park City,Koree Anderson
2404,Basketball,Gardiner,Schalene Darr
2405,Basketball,Ennis,Zach Jepson
2406,Basketball,Darby,JP McCrossin
2407,Basketball,Culbertson,Valli Hauge
2408,Basketball,Cascade,Robin McKnight
2409,Basketball,Circle,Jason Jessen
2410,Basketball,Drummond,Mike Bradshaw
2411,Basketball,Dodson,Collette Stiffarm
2412,Basketball,Box Elder,Joel Rosette
2413,Basketball,Twin Bridges,Josh Keller
2414,Basketball,Savage,Darcy Kessel
2415,Basketball,Garfield County,Tom Billing
2416,Basketball,Valley Christian,Brennan Koch
2417,Basketball,Heart Butte,Lyle Mac Donald
2418,Basketball,Frazer,Dori Talks Different
2419,Basketball,Centerville,Brian Davison
2420,Basketball,Lincoln,Kurtis Janzen
2421,Basketball,Chester-Joplin-Inverness,Pat Goldhahn
2422,Basketball,St. Regis,Brooks Sanford
2423,Basketball,Bainville,Tanya Wilson
2424,Basketball,Lone Peak,Connie Lunt
2425,Basketball,North Toole County,Griff Bye
2426,Basketball,White Sulphur Springs,Nancy Hereim
2427,Basketball,Broadview/Lavina,Bart Erickson
2428,Basketball,Fromberg,Samantha Anttila
2429,Basketball,Sheridan,Wendy Fabel
2430,Basketball,Big Sandy,Thomas Dilworth
2431,Basketball,Chinook,Charlie Robinson
2432,Basketball,Victor,Ryan Tolley
2433,Basketball,Nashua/Opheim,Nikki Taylor
2434,Basketball,Lima,Jack Hutchison
2435,Basketball,Terry,Jason Grey Eagle
2436,Basketball,Two Eagle River,Mark Scheckleford
2437,Basketball,Brockton,Don Linthicum
2438,Basketball,Dutton-Brady,Tim Tharp
2439,Basketball,Stillwater Christian,Jennah Mitchell
2440,Basketball,Billings Christian,Rachel Harp
2441,Basketball,Gallatin Valley Christian HomeSchool,Joe Perry
2442,Basketball,Flathead Valley HomeSchool,Mark Kenney
2443,Basketball,Foothills Community Christian,Sydnie Fulbright
2444,Basketball,Dawson,Richy Powell
2445,Basketball,Sidney,Dan Peters
2446,Basketball,Browning,Lockley Bremner
2447,Basketball,Columbia Falls,Dan Fairbank
2448,Basketball,Ronan,Ron Hanson
2449,Basketball,Libby,Jim May
2450,Basketball,Billings Central Catholic,Jeff Malby
2451,Basketball,Beaverhead County,Gabe Walker
2452,Basketball,Hamilton,Mark Albert
2453,Basketball,Frenchtown,Lori Quinn
2454,Basketball,Corvallis,Jeff Olson
2455,Basketball,Butte Central Catholic,Meg Murphy
2456,Basketball,North Bend Central,Aaron Sterup
2457,Basketball,Chadron,Jonn McLain
2458,Basketball,Broken Bow,Kelly Cooksley
